date,Open,High,Low,Close,Adj Close,Volume
2012-05-01,0.5930209755897522,0.6192190051078796,0.5922399759292603,0.5996879935264587,0.5700356960296631,104678400
2012-05-02,0.5899999737739563,0.6058329939842224,0.5866150259971619,0.6036459803581238,0.5737977623939514,77184000
2012-05-03,0.6057289838790894,0.6069269776344299,0.5807290077209473,0.5848960280418396,0.5559750199317932,100550400
2012-05-04,0.5689060091972351,0.5716149806976318,0.5416669845581055,0.5419790148735046,0.5151801705360413,182169600
2012-05-07,0.5316669940948486,0.5506770014762878,0.5310940146446228,0.5427600145339966,0.5159225463867188,211046400
2012-05-08,0.5323439836502075,0.5422919988632202,0.5106769800186157,0.5367709994316101,0.5102297067642212,276480000
2012-05-09,0.5184900164604187,0.540573000907898,0.5115100145339966,0.5338019728660583,0.5074073076248169,269529600
2012-05-10,0.5391150116920471,0.5395830273628235,0.5224999785423279,0.5283330082893372,0.5022088885307312,406137600
2012-05-11,0.5219789743423462,0.5451040267944336,0.5217710137367249,0.5278130173683167,0.5017145872116089,96172800
2012-05-14,0.5151039958000183,0.5257290005683899,0.5111460089683533,0.5132290124893188,0.4878517687320709,164400000
2012-05-15,0.5190629959106445,0.5302079916000366,0.5058330297470093,0.5087500214576721,0.48359426856040955,151276800
2012-05-16,0.5141670107841492,0.5183330178260803,0.49510401487350464,0.4977079927921295,0.47309812903404236,148598400
2012-05-17,0.49854201078414917,0.5007290244102478,0.46687498688697815,0.46708300709724426,0.44398751854896545,260640000
2012-05-18,0.47145798802375793,0.4745829999446869,0.44718798995018005,0.4483329951763153,0.42616456747055054,281923200
2012-05-21,0.45093798637390137,0.4871880114078522,0.44947901368141174,0.48604199290275574,0.4620089828968048,206409600
2012-05-22,0.4896880090236664,0.49614599347114563,0.4735420048236847,0.48427098989486694,0.4603256285190582,193238400
2012-05-23,0.4722920060157776,0.4907290041446686,0.4596880078315735,0.48697900772094727,0.46289971470832825,161952000
2012-05-24,0.48958298563957214,0.4907290041446686,0.4666669964790344,0.47822898626327515,0.4545823335647583,154800000
2012-05-25,0.4790630042552948,0.4813539981842041,0.47135400772094727,0.4755209982395172,0.4520082175731659,62496000
2012-05-29,0.48906299471855164,0.5004169940948486,0.48072901368141174,0.4932290017604828,0.46884065866470337,141360000
2012-05-30,0.48020800948143005,0.4864580035209656,0.47218799591064453,0.48124998807907104,0.4574539065361023,124617600
2012-05-31,0.4795829951763153,0.4831250011920929,0.46406298875808716,0.47437500953674316,0.45091891288757324,166080000
2012-06-01,0.4497919976711273,0.4579170048236847,0.43666699528694153,0.43708300590515137,0.4154708683490753,224342400
2012-06-04,0.44093799591064453,0.44895800948143005,0.42906299233436584,0.44645801186561584,0.4243822693824768,228345600
2012-06-05,0.44239598512649536,0.45500001311302185,0.441771000623703,0.4526039958000183,0.4302244484424591,196483200
2012-06-06,0.46312499046325684,0.4845829904079437,0.4614579975605011,0.48354199528694153,0.4596326947212219,171724800
2012-06-07,0.4980210065841675,0.49854201078414917,0.47645801305770874,0.4781250059604645,0.4544835090637207,171408000
2012-06-08,0.4751040041446686,0.49354198575019836,0.47062501311302185,0.4921880066394806,0.4678511619567871,126384000
2012-06-11,0.5023959875106812,0.5037500262260437,0.465938001871109,0.46864598989486694,0.44547319412231445,181795200
2012-06-12,0.4724999964237213,0.48427098989486694,0.46406298875808716,0.48343798518180847,0.4595337510108948,134995200
2012-06-13,0.47968798875808716,0.49052101373672485,0.46864598989486694,0.47395798563957214,0.4505225121974945,96998400
2012-06-14,0.47343799471855164,0.484375,0.465938001871109,0.4792709946632385,0.45557278394699097,131414400
2012-06-15,0.4826039969921112,0.49864599108695984,0.4822919964790344,0.4969789981842041,0.47240519523620605,168758400
2012-06-18,0.491457998752594,0.5142710208892822,0.4884380102157593,0.5097919702529907,0.4845845699310303,176668800
2012-06-19,0.5183330178260803,0.5329170227050781,0.5176039934158325,0.5265629887580872,0.5005264282226562,162518400
2012-06-20,0.5294790267944336,0.534479022026062,0.5157290101051331,0.5284379720687866,0.5023086071014404,194428800
2012-06-21,0.5263540148735046,0.5284379720687866,0.48677098751068115,0.48885399103164673,0.4646819531917572,155788800
2012-06-22,0.49281299114227295,0.5057290196418762,0.4894790053367615,0.5040630102157593,0.47913897037506104,140044800
2012-06-25,0.4911459982395172,0.4916670024394989,0.47031301259994507,0.47416698932647705,0.45072120428085327,134160000
2012-06-26,0.47895801067352295,0.4873960018157959,0.47270798683166504,0.4833329916000366,0.45943397283554077,136684800
2012-06-27,0.48885399103164673,0.49854201078414917,0.4873960018157959,0.4921880066394806,0.4678511619567871,116985600
2012-06-28,0.4808329939842224,0.4820829927921295,0.4604170024394989,0.47447898983955383,0.4510177671909332,209184000
2012-06-29,0.503125011920929,0.5208330154418945,0.4984380006790161,0.5208330154418945,0.49507975578308105,246595200
2012-07-02,0.5223960280418396,0.5260419845581055,0.5135419964790344,0.5249999761581421,0.49904075264930725,125107200
2012-07-03,0.5259379744529724,0.538332998752594,0.5235419869422913,0.5375000238418579,0.5109224915504456,92947200
2012-07-05,0.5370830297470093,0.5472919940948486,0.5283330082893372,0.5393750071525574,0.5127048492431641,118560000
2012-07-06,0.5321879982948303,0.5331249833106995,0.5080209970474243,0.5181249976158142,0.49250563979148865,145248000
2012-07-09,0.5174999833106995,0.5228130221366882,0.5088539719581604,0.5163540244102478,0.4908222258090973,96124800
2012-07-10,0.5248960256576538,0.5286459922790527,0.49531298875808716,0.5005210041999817,0.47577205300331116,172665600
2012-07-11,0.49958300590515137,0.5033329725265503,0.4806250035762787,0.4936459958553314,0.4692370593547821,221088000
2012-07-12,0.481563001871109,0.4848960041999817,0.4657289981842041,0.4793750047683716,0.45567160844802856,215356800
2012-07-13,0.48302099108695984,0.503957986831665,0.4820829927921295,0.5002080202102661,0.47547459602355957,141120000
2012-07-16,0.4975000023841858,0.503853976726532,0.4906249940395355,0.4964579939842224,0.4719099700450897,108739200
2012-07-17,0.5055209994316101,0.5091670155525208,0.48291701078414917,0.5040630102157593,0.47913897037506104,173606400
2012-07-18,0.5009379982948303,0.5291669964790344,0.5008329749107361,0.5245829820632935,0.49864432215690613,187440000
2012-07-19,0.5358330011367798,0.546875,0.5328130125999451,0.5416669845581055,0.5148834586143494,216249600
2012-07-20,0.5420830249786377,0.5420830249786377,0.5197920203208923,0.5208330154418945,0.49507975578308105,164726400
2012-07-23,0.4902079999446869,0.507082998752594,0.47874999046325684,0.5015630125999451,0.4767625629901886,221788800
2012-07-24,0.5043749809265137,0.5063539743423462,0.4803130030632019,0.49010398983955383,0.4658701419830322,252192000
2012-07-25,0.4788540005683899,0.4893749952316284,0.4710420072078705,0.47916701436042786,0.45547404885292053,196675200
2012-07-26,0.5007290244102478,0.5072919726371765,0.4898959994316101,0.4979169964790344,0.4732968211174011,231024000
2012-07-27,0.5095829963684082,0.5367709994316101,0.5052080154418945,0.5356249809265137,0.5091403126716614,271305600
2012-07-30,0.5384380221366882,0.5452079772949219,0.5276039838790894,0.5323960185050964,0.5060710310935974,183235200
2012-07-31,0.5356249809265137,0.5416669845581055,0.5310419797897339,0.5327079892158508,0.5063676834106445,132748800
2012-08-01,0.543749988079071,0.5440629720687866,0.5218750238418579,0.5274999737739563,0.5014171004295349,150921600
2012-08-02,0.5151039958000183,0.5378130078315735,0.5105209946632385,0.5219789743423462,0.4961690902709961,165830400
2012-08-03,0.5475000143051147,0.5629169940948486,0.5417709946632385,0.5516669750213623,0.5243890285491943,195081600
2012-08-06,0.5607290267944336,0.5715630054473877,0.557083010673523,0.5640630125999451,0.5361722707748413,127612800
2012-08-07,0.5724999904632568,0.585207998752594,0.5691670179367065,0.5780209898948669,0.5494400262832642,140601600
2012-08-08,0.5737500190734863,0.581354022026062,0.5711460113525391,0.5770829916000366,0.5485483407974243,85929600
2012-08-09,0.5772920250892639,0.5848960280418396,0.574271023273468,0.581978976726532,0.553202211856842,77500800
2012-08-10,0.5771880149841309,0.5843750238418579,0.5721880197525024,0.5843750238418579,0.5554798245429993,93350400
2012-08-13,0.5839580297470093,0.5879169702529907,0.5744789838790894,0.5879169702529907,0.5588465929031372,71904000
2012-08-14,0.5945829749107361,0.5981249809265137,0.5838540196418762,0.5887500047683716,0.5596383810043335,110160000
2012-08-15,0.5872920155525208,0.5956249833106995,0.5868750214576721,0.5929170250892639,0.5635993480682373,71654400
2012-08-16,0.6001039743423462,0.6185420155525208,0.597603976726532,0.6141669750213623,0.5837986469268799,139017600
2012-08-17,0.6182289719581604,0.6226040124893188,0.6142709851264954,0.6226040124893188,0.5918185710906982,113606400
2012-08-20,0.6214579939842224,0.6254169940948486,0.6139580011367798,0.625,0.5940960049629211,91910400
2012-08-21,0.6310420036315918,0.6378129720687866,0.6104170083999634,0.617812991142273,0.5872644782066345,218227200
2012-08-22,0.6131250262260437,0.6290630102157593,0.6085420250892639,0.6244789958000183,0.5936008095741272,113750400
2012-08-23,0.6175000071525574,0.6227080225944519,0.6052079796791077,0.6106250286102295,0.5804318785667419,109641600
2012-08-24,0.605417013168335,0.6258329749107361,0.6028130054473877,0.6214579939842224,0.5907291173934937,104236800
2012-08-27,0.6295830011367798,0.6317710280418396,0.6202080249786377,0.6244789958000183,0.5936008095741272,75379200
2012-08-28,0.6225000023841858,0.6293749809265137,0.616457998752594,0.6243749856948853,0.5935019254684448,87657600
2012-08-29,0.6251040101051331,0.6291670203208923,0.6165630221366882,0.6245830059051514,0.5936997532844543,73737600
2012-08-30,0.6162499785423279,0.6168749928474426,0.6025000214576721,0.605521023273468,0.5755802989006042,124272000
2012-08-31,0.6187499761581421,0.6252080202102661,0.5992709994316101,0.6184380054473877,0.5878584980964661,168816000
2012-09-04,0.614687979221344,0.6223959922790527,0.5973960161209106,0.6158329844474792,0.5853822231292725,149625600
2012-09-05,0.6144790053367615,0.6225000023841858,0.6086459755897522,0.6130210161209106,0.5827093720436096,100828800
2012-09-06,0.6248959898948669,0.6547920107841492,0.6245830059051514,0.6535419821739197,0.6212267875671387,154656000
2012-09-07,0.6502079963684082,0.6548960208892822,0.6461459994316101,0.6507290005683899,0.6185528039932251,109670400
2012-09-10,0.6467710137367249,0.6505209803581238,0.6253129839897156,0.6267709732055664,0.5957794189453125,150604800
2012-09-11,0.6264579892158508,0.6339579820632935,0.6206250190734863,0.6240630149841309,0.5932055115699768,140352000
2012-09-12,0.6301040053367615,0.6340630054473877,0.6176040172576904,0.6294789910316467,0.5983536839485168,153888000
2012-09-13,0.6311460137367249,0.6628130078315735,0.6285420060157776,0.6545829772949219,0.6222162842750549,233616000
2012-09-14,0.6625000238418579,0.6791669726371765,0.6610419750213623,0.6713539958000183,0.6381580233573914,286377600
2012-09-17,0.6735420227050781,0.6735420227050781,0.6656249761581421,0.6726040244102478,0.6393461227416992,152323200
2012-09-18,0.6675000190734863,0.6753129959106445,0.6675000190734863,0.6738539934158325,0.6405344605445862,100742400
2012-09-19,0.6745830178260803,0.6834380030632019,0.6685420274734497,0.6783329844474792,0.6447919011116028,137520000
2012-09-20,0.6684380173683167,0.6780210137367249,0.6632289886474609,0.6767709851264954,0.6433070302009583,144921600
2012-09-21,0.6866670250892639,0.6880210041999817,0.675000011920929,0.6767709851264954,0.6433070302009583,145056000
2012-09-24,0.6597920060157776,0.6683329939842224,0.6557289958000183,0.6642709970474243,0.6314252018928528,139872000
2012-09-25,0.6703130006790161,0.6744790077209473,0.6359379887580872,0.6376039981842041,0.6060767769813538,153148800
2012-09-26,0.6339579820632935,0.6353129744529724,0.6116669774055481,0.6208329796791077,0.5901349782943726,244800000
2012-09-27,0.6255210041999817,0.6512500047683716,0.6227080225944519,0.6471880078315735,0.615186870098114,183244800
2012-09-28,0.6402080059051514,0.6463540196418762,0.6291670203208923,0.6316670179367065,0.6004335284233093,157977600
2012-10-01,0.640625,0.6517710089683533,0.6220830082893372,0.628957986831665,0.5978582501411438,156499200
2012-10-02,0.636667013168335,0.6420829892158508,0.6189579963684082,0.6330209970474243,0.6017204523086548,165043200
2012-10-03,0.6387500166893005,0.6486459970474243,0.6310420036315918,0.6449999809265137,0.6131071448326111,159820800
2012-10-04,0.6494789719581604,0.6576039791107178,0.6426039934158325,0.6524999737739563,0.6202362179756165,152342400
2012-10-05,0.6620830297470093,0.6645830273628235,0.6368749737739563,0.6412500143051147,0.6095425486564636,116534400
2012-10-08,0.6307290196418762,0.6344789862632751,0.6196879744529724,0.6242709755897522,0.5934029221534729,104841600
2012-10-09,0.6186460256576538,0.6192709803581238,0.5899999737739563,0.5921880006790161,0.5629066228866577,182188800
2012-10-10,0.5941669940948486,0.5987499952316284,0.5822920203208923,0.5849999785423279,0.5560739040374756,155808000
2012-10-11,0.599166989326477,0.5994790196418762,0.5787500143051147,0.5797920227050781,0.5511233806610107,142396800
2012-10-12,0.5804169774055481,0.5888540148735046,0.5758330225944519,0.5796880125999451,0.5510245561599731,109180800
2012-10-15,0.5857290029525757,0.5938540101051331,0.5752080082893372,0.5912500023841858,0.5620148777961731,116332800
2012-10-16,0.5944790244102478,0.6187499761581421,0.5938540101051331,0.6169790029525757,0.586471676826477,142742400
2012-10-17,0.6072919964790344,0.6213539838790894,0.6047919988632202,0.6151040196418762,0.5846893191337585,133401600
2012-10-18,0.6096879839897156,0.6155210137367249,0.5874999761581421,0.5940629839897156,0.5646887421607971,173520000
2012-10-19,0.5920829772949219,0.5930209755897522,0.5494790077209473,0.5511459708213806,0.5238937735557556,285312000
2012-10-22,0.550000011920929,0.5642709732055664,0.5470830202102661,0.5597919821739197,0.5321123003959656,211132800
2012-10-23,0.5466669797897339,0.5583329796791077,0.5388540029525757,0.5432289838790894,0.5163682103157043,282038400
2012-10-24,0.5532289743423462,0.5559380054473877,0.5358330011367798,0.5378130078315735,0.5112200379371643,207052800
2012-10-25,0.5495830178260803,0.5518749952316284,0.5332289934158325,0.5378130078315735,0.5112200379371643,233625600
2012-10-26,0.5385419726371765,0.5493749976158142,0.5256249904632568,0.5434380173683167,0.516567051410675,192192000
2012-10-31,0.5411459803581238,0.5435420274734497,0.5270829796791077,0.5329170227050781,0.5065662264823914,148204800
2012-11-01,0.5426040291786194,0.558646023273468,0.5384380221366882,0.5555210113525391,0.5280526280403137,183724800
2012-11-02,0.5630210041999817,0.5638539791107178,0.535207986831665,0.535207986831665,0.5087437629699707,183427200
